player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Konta J.,Putintseva Y.,['p2'],['U'],['UL'],['27/05/2018'],['27/05/2018'],nan,1.0,0.7209302325581396,0.27906976744186046,0,1
Putintseva Y.,Svitolina E.,"['p2', 'p2']","['N', 'N']",[],"['20/01/2015', '27/05/2015']","['20/01/2015', '27/05/2015']",nan,1.0,0.36728110599078334,1.6327188940092165,0,2
Muguruza G.,Putintseva Y.,['p1'],['N'],[],['02/06/2017'],['02/06/2017'],nan,1.0,0.7614503816793894,0.23854961832061067,1,0
Putintseva Y.,Vekic D.,['p2'],['N'],[],['31/08/2019'],['31/08/2019'],nan,1.0,0.30648769574944074,0.6935123042505593,0,1
Krunic A.,Putintseva Y.,['p2'],['N'],[],['25/05/2015'],['25/05/2015'],nan,1.0,0.41645244215938304,0.583547557840617,0,1
Bencic B.,Putintseva Y.,['p1'],['N'],[],['16/01/2019'],['16/01/2019'],nan,1.0,0.5130890052356021,0.486910994764398,1,0
Putintseva Y.,Sasnovich A.,['p1'],['N'],[],['04/09/2020'],['04/09/2020'],nan,1.0,0.5658914728682171,0.43410852713178294,1,0
Putintseva Y.,Wang Q.,['p1'],['U'],['UW'],['01/06/2018'],['01/06/2018'],nan,1.0,0.423076923076923,0.5769230769230769,1,0
Putintseva Y.,Witthoeft C.,['p2'],['U'],['UL'],['31/08/2016'],['31/08/2016'],nan,1.0,0.6035353535353536,0.3964646464646465,0,1
Arruabarrena L.,Putintseva Y.,['p2'],['N'],[],['17/01/2017'],['17/01/2017'],nan,1.0,0.2278719397363465,0.7721280602636534,0,1
Linette M.,Putintseva Y.,['p2'],['N'],[],['03/07/2018'],['03/07/2018'],nan,1.0,0.4404145077720207,0.5595854922279793,0,1
Gasparyan M.,Putintseva Y.,['p1'],['N'],[],['22/01/2016'],['22/01/2016'],nan,1.0,0.6,0.39999999999999997,1,0
Ostapenko J.,Putintseva Y.,['p1'],['N'],[],['19/01/2017'],['19/01/2017'],nan,1.0,0.5907928388746803,0.4092071611253197,1,0
Putintseva Y.,Strycova B.,"['p1', 'p1']","['U', 'U']","['UW', 'UW']","['03/06/2018', '14/01/2019']","['03/06/2018', '14/01/2019']",0.0,0.3333333333333333,0.8511494618862637,1.1488505381137362,2,0
